,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
207,2019-10-28,57.758029836640986,54.25930122404766,63.004265024993586,57.758029836640986,57.758029836640986,1.0332679119674302,1.0332679119674302,1.0332679119674302,1.0332679119674302,1.0332679119674302,1.0332679119674302,0.0,0.0,0.0,58.791297748608415
208,2019-10-29,58.125880316399254,54.98192075427322,63.027887413137655,58.125880316399254,58.125880316399254,0.9150316069455453,0.9150316069455453,0.9150316069455453,0.9150316069455453,0.9150316069455453,0.9150316069455453,0.0,0.0,0.0,59.0409119233448
209,2019-10-30,58.49373079615752,54.930723550804615,63.94055206820172,58.49373079615752,58.49373079615752,0.8360674844852162,0.8360674844852162,0.8360674844852162,0.8360674844852162,0.8360674844852162,0.8360674844852162,0.0,0.0,0.0,59.329798280642734
210,2019-10-31,58.86158127591577,55.72495826117774,63.98846608028744,58.86158127591577,58.86158127591577,1.011388646778738,1.011388646778738,1.011388646778738,1.011388646778738,1.011388646778738,1.011388646778738,0.0,0.0,0.0,59.87296992269451
211,2019-11-01,59.22943175567403,55.35463883287193,64.06869315192851,59.22943175567403,59.22943175567403,0.5941167209502574,0.5941167209502574,0.5941167209502574,0.5941167209502574,0.5941167209502574,0.5941167209502574,0.0,0.0,0.0,59.82354847662428
212,2019-11-04,60.33298319494879,56.76901152283641,65.83073292464923,60.33298319494879,60.33298319494879,1.0332679119692965,1.0332679119692965,1.0332679119692965,1.0332679119692965,1.0332679119692965,1.0332679119692965,0.0,0.0,0.0,61.366251106918085
213,2019-11-05,60.700833674707056,57.26178341132595,65.59235952330948,60.700833674707056,60.700833674707056,0.9150316069451171,0.9150316069451171,0.9150316069451171,0.9150316069451171,0.9150316069451171,0.9150316069451171,0.0,0.0,0.0,61.61586528165217
214,2019-11-06,61.068684154465316,57.67884774906075,66.30889358402688,61.068684154465316,61.068684154465316,0.836067484485075,0.836067484485075,0.836067484485075,0.836067484485075,0.836067484485075,0.836067484485075,0.0,0.0,0.0,61.904751638950394
215,2019-11-07,61.436534634223584,58.312947288547576,66.54625829743264,61.436534634223584,61.436534634223584,1.0113886467799547,1.0113886467799547,1.0113886467799547,1.0113886467799547,1.0113886467799547,1.0113886467799547,0.0,0.0,0.0,62.44792328100354
216,2019-11-08,61.80438511398183,58.104343349611646,66.31906312417044,61.80438511398183,61.80438511398183,0.5941167209550642,0.5941167209550642,0.5941167209550642,0.5941167209550642,0.5941167209550642,0.5941167209550642,0.0,0.0,0.0,62.398501834936894
